UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
3	0
1	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	0
0	0
0	0
0	0
0	1
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
2	0
3	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
1	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
1	0
4	0
0	1
6	0
0	0
0	0
10	0
0	0
1	0
0	0
0	0
0	0
0	0
3	0
5	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
10	37
0	0
0	37
0	30
0	28
0	0
5	1383
0	0
0	0
0	0
0	0
0	1
0	1
0	0
232	19
0	0
0	181
0	183
0	29
0	142
3	29
1	0
0	0
3	205
0	206
0	52
0	15
0	40
0	0
5	36
0	32
32	1999
0	74
0	1910
0	2630
0	70
0	463
0	2238
0	1911
0	2631
0	1910
0	2629
0	0
12	1438
0	1710
1	78
37	164
0	160
0	157
1	1
0	0
10	1
5	17
3	24
0	2
0	8
0	0
4	5
0	5
0	0
0	0
0	207
76	10
7	207
0	207
35	115
0	206
0	0
0	0
56	25
55	0
18	33
0	33
0	23
45	23
59	1
1	12
0	12
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
3	0
11	0
0	0
0	0
1	0
0	0
0	0
88	0
26	16
0	14
0	15
0	13
1	797
202	799
1061	3
21	80
288	85
60323	187
0	473
22	408
0	452
290	56711
8797	56724
0	10
4	10
520	13
0	0
1	760
169	760
0	0
18	0
0	0
20	1
28566	4306
0	0
0	0
0	170
0	0
0	47
0	827
0	1102
0	0
820	35
0	356
470	14
0	1692
33	0
3	0
62	2
4	0
55	12
7	8
0	6
122	7
0	745
0	1069
0	0
0	0
0	6
0	11
44	3
11	46
30	4
2	0
78	106
60	2
0	786
0	2
0	2
4	9
0	0
0	0
0	0
17	15
0	15
1	1
504	15
0	2
0	2
2	3
0	2
233	4
33	5
33	4
0	0
0	0
0	5
10	2
0	24
5	24
0	0
0	0
11	30
0	24
0	214
34	167
223	0
0	2
0	2
0	0
0	0
0	2
0	2
0	17
0	0
0	2205
0	0
0	0
136	0
112	1072
8	0
6	0
172	2
0	877
0	0
