UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
5	0
0	0
4	0
0	1
0	0
0	9
0	0
0	0
0	0
0	0
23	0
0	0
0	2
5	0
0	0
0	0
0	0
0	3
0	2
0	0
2	0
2	0
0	2
0	2
0	0
4	4
0	0
0	0
0	0
8	0
1	0
7	0
0	0
0	3
0	1
2	1
0	0
0	0
0	4
3	4
0	2
9	0
1	0
30	0
0	0
0	1
0	1
3	0
8	0
0	0
0	1
0	1
5	0
0	4
0	2
0	1
0	19
2	0
0	0
0	0
0	1
0	0
0	0
0	0
0	2
0	1
0	2
0	0
8	0
2	0
9	0
0	0
0	9
100	0
0	21
5	0
0	0
1	0
1	2
0	2
34	0
47	0
1	0
0	4
0	2
1	2
0	2
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	21
1	1
0	1
0	0
6	7
0	7
0	0
0	0
0	11
29	64
0	2
0	53
0	41
0	35
0	0
5	1086
0	0
0	0
0	0
0	0
0	0
0	0
0	0
81	0
0	0
0	1177
0	1188
11	247
1	839
11	93
0	0
0	0
5	332
0	335
1	96
0	37
0	60
0	0
9	128
0	114
88	2840
0	96
2	2736
0	3735
0	96
0	665
1	3242
0	2740
0	3741
0	2734
0	3722
0	0
17	2012
0	2373
0	78
28	129
0	126
0	126
0	4
0	0
6	4
9	47
11	49
4	7
0	4
0	0
16	22
0	22
0	0
0	0
0	247
87	18
8	247
0	247
16	150
0	251
0	0
0	0
178	101
159	0
52	126
0	126
0	165
169	165
62	0
11	17
0	17
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	4
0	4
12	0
9	0
7	0
6	0
1	0
0	0
113	0
15	0
17	14
0	13
0	14
0	11
2	384
171	384
3819	3
27	156
685	177
141059	33
0	547
30	481
0	531
525	190758
20744	190762
0	442
60	442
164	4
0	0
15	1007
117	1007
2	0
0	0
0	2
38	0
29114	5230
0	0
0	0
0	171
3	0
0	121
0	2134
0	2651
2	0
1199	92
0	864
564	8
0	6074
32	0
2	0
116	0
14	0
1124	113
154	94
0	14
731	79
0	1929
0	2785
0	0
0	0
0	56
26	59
603	50
221	622
740	92
6	0
1324	1209
2252	217
0	3240
0	112
45	112
33	165
3	2
0	0
0	0
1819	2943
0	2943
0	9
1051	77
2	16
0	16
12	53
0	53
4885	62
519	130
392	180
0	1
0	1
908	187
24	0
3	360
129	382
0	4
0	4
112	332
0	264
0	3148
77	216
2274	1
0	2
0	2
0	0
0	0
11	40
0	38
14	114
0	0
0	1170
0	0
0	0
2437	0
359	2785
