UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
9	0
1	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
19	1
5	0
0	2
1	0
0	0
0	0
0	0
0	2
0	2
0	2
0	1
0	0
0	2
0	1
0	0
0	3
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	2
0	1
1	0
0	0
0	0
0	1
3	1
0	0
7	0
1	0
1	0
0	2
0	0
0	0
2	0
0	0
0	0
0	0
0	0
3	0
0	3
0	2
0	0
0	6
2	0
1	1
0	1
0	2
0	6
0	6
0	1
0	0
0	1
0	1
3	0
3	0
0	0
11	0
0	0
0	5
81	1
0	8
2	0
0	0
1	0
0	2
0	2
12	0
23	0
1	1
0	3
0	2
2	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	8
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	19
65	88
2	2
0	69
0	61
0	50
0	0
10	758
0	0
0	0
0	0
0	0
0	4
0	4
0	2
12	6
0	0
0	592
0	594
3	79
1	504
14	99
0	0
0	0
2	653
0	654
1	132
1	53
0	90
0	0
13	100
0	77
42	320
0	47
1	332
0	502
0	47
0	227
0	368
0	334
0	504
0	332
0	495
0	0
0	651
0	677
1	53
21	74
0	73
0	71
0	1
0	1
4	1
2	39
6	42
3	7
0	9
0	0
26	31
0	31
0	0
0	0
0	107
92	2
3	106
0	107
8	82
0	106
0	0
0	0
106	17
119	0
25	35
1	34
0	100
54	100
109	2
2	26
0	26
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	5
0	5
7	0
19	0
4	0
2	0
1	0
0	0
0	0
24	0
70	85
0	71
0	84
0	69
1	307
64	307
931	1
26	308
926	341
145351	119
0	601
21	565
0	589
258	91760
8006	91764
0	100
19	101
382	6
0	0
6	31
2	31
4	1
0	0
0	1
78	0
12559	3951
0	0
0	0
0	172
4	0
0	14
0	2232
0	2606
0	0
972	79
0	440
213	9
0	3963
16	0
1	0
57	0
9	0
2089	321
0	26
0	5
172	35
0	520
0	614
0	0
0	0
0	40
53	143
1050	29
73	323
110	34
1	0
988	509
362	12
0	889
0	5
1	5
11	92
6	3
0	1
0	1
291	372
0	372
1	3
2418	173
0	51
0	51
33	135
0	135
1633	27
340	75
212	45
0	16
0	16
360	68
93	0
2	357
40	359
0	16
2	16
20	425
0	270
0	845
6	56
74	0
0	1
0	1
0	0
0	0
113	886
0	883
0	79
0	0
0	365
0	3
0	3
2186	1
56	614
0	0
1	0
0	0
0	1034
1	0
244	145
148	268
