UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	3
0	2
0	0
10	0
1	1
1	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
6	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
1	2
2	1
0	0
2	0
0	1
0	1
0	0
0	0
0	0
4	0
1	0
0	0
0	1
0	0
0	3
0	0
0	0
0	0
0	1
1	1
0	0
3	0
1	1
2	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
2	0
0	1
0	1
0	0
0	3
1	0
0	1
0	1
0	0
0	2
0	2
0	2
0	0
0	3
0	0
2	0
3	0
1	0
12	0
0	0
0	0
39	0
0	5
1	0
0	0
0	0
0	0
0	0
6	0
11	0
3	0
0	1
0	1
2	1
0	1
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	3
0	0
2	0
1	4
0	4
0	0
0	0
0	8
21	59
0	4
0	50
0	45
0	35
0	0
3	2040
0	0
0	0
0	0
0	0
0	1
0	2
0	1
601	40
0	0
0	102
0	102
0	15
0	72
7	47
0	0
0	0
0	307
0	311
1	68
1	25
0	49
0	0
13	82
0	75
35	1984
0	93
0	1888
0	2757
0	93
0	601
0	2255
0	1891
0	2760
0	1888
0	2758
0	0
5	1396
0	1667
0	97
21	160
0	158
0	158
0	4
0	0
2	4
2	19
5	20
1	2
0	4
0	0
8	9
0	9
0	0
0	0
0	223
58	8
19	225
0	223
8	151
2	223
0	0
0	0
84	46
93	0
22	61
0	61
0	50
64	50
110	0
1	9
0	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
10	0
4	0
1	0
1	0
0	0
0	0
0	0
5	0
16	21
1	15
0	21
0	18
3	445
161	449
694	5
8	30
86	30
39321	416
0	508
21	456
0	486
146	45444
4880	45481
0	16
1	16
1093	17
0	0
2	116
19	116
2	0
8	0
0	1
34	1
30716	4883
0	0
1	0
0	193
1	0
0	106
0	1849
0	2328
0	0
1185	93
0	737
534	22
0	5686
14	0
8	0
118	1
4	0
33	18
20	6
0	9
142	1
0	810
0	1240
0	0
0	0
0	1
3	18
44	2
4	119
40	14
0	0
242	629
121	276
0	424
0	34
23	34
13	27
1	1
0	0
0	0
41	42
0	40
0	1
517	24
3	4
0	4
241	579
0	579
109	4
7	4
347	54
0	3
0	3
0	2
88	1
1	141
64	142
0	10
4	10
9	21
0	19
0	284
441	958
451	7
0	0
0	0
0	0
0	0
0	4
0	4
0	12
0	0
0	195
0	0
0	0
197	10
163	1240
8	0
6	0
11	0
0	541
0	0
