UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
3	0
1	0
0	0
1	0
0	0
0	0
0	0
0	2
0	0
0	1
1	0
2	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
0	0
0	2
0	2
0	0
1	0
2	0
3	0
0	1
0	0
0	0
1	0
0	0
0	0
0	1
0	1
1	0
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
0	0
1	0
0	0
1	0
0	0
0	1
7	0
0	0
0	0
0	0
3	0
0	0
0	0
3	0
3	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	3
15	44
2	0
2	41
0	30
0	25
0	0
0	944
0	0
0	0
0	0
0	0
0	2
0	2
0	1
25	0
0	0
0	146
0	148
0	32
0	87
10	49
0	0
0	0
3	212
0	212
0	60
0	18
0	40
0	0
3	27
0	25
8	919
0	27
0	868
0	1296
0	25
0	265
0	1052
0	870
0	1298
0	868
0	1296
0	0
4	1245
0	1555
0	87
22	180
0	179
0	177
0	3
0	2
3	3
2	9
0	12
0	3
0	3
0	0
5	2
0	1
0	0
0	0
0	171
8	6
9	172
0	171
2	102
0	170
0	0
0	0
50	24
24	0
10	34
0	34
0	15
35	15
23	0
2	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
7	0
6	0
1	0
0	0
0	0
0	0
1	0
22	0
112	124
0	113
0	117
0	83
1	223
160	225
1742	5
21	74
342	81
44801	448
0	788
27	688
0	751
160	39199
4167	39223
0	31
1	31
1542	19
0	0
8	323
44	323
5	1
54	0
0	1
19	0
44341	5750
0	0
1	0
0	99
1	0
0	50
0	1301
0	1663
0	0
922	63
0	520
249	13
0	4779
4	0
4	0
89	5
4	0
154	4
158	15
0	4
165	9
0	1333
0	2161
0	0
0	0
0	7
8	11
70	3
14	205
31	15
0	0
433	404
208	3
0	838
0	45
38	45
28	45
0	4
0	0
0	0
19	5
0	5
0	1
540	24
0	1
0	1
0	12
0	8
164	2
35	4
143	40
0	0
0	0
3	9
88	3
8	487
255	488
0	33
22	34
15	38
0	36
0	450
28	50
639	1
0	1
0	1
0	0
0	0
5	9
0	9
3	14
0	0
0	333
0	0
0	0
2356	25
367	2161
0	0
0	0
1	0
0	1069
0	0
