UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
8	0
0	0
5	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
7	0
3	0
0	0
1	0
0	0
0	0
0	0
0	2
0	1
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	2
0	1
1	0
0	0
0	0
0	2
0	2
0	0
1	0
2	1
3	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	4
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	0
3	0
5	0
0	1
3	0
0	0
0	1
20	0
0	5
0	0
0	0
0	0
0	0
0	0
6	0
6	0
2	0
0	0
0	1
0	2
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	2
0	0
0	0
1	3
0	3
0	0
0	0
0	2
17	31
0	1
0	29
0	21
0	18
0	0
4	1435
0	0
0	0
0	0
0	0
0	4
0	4
0	4
495	29
0	0
0	89
0	90
0	16
0	66
6	28
0	0
0	0
3	154
0	161
2	42
0	20
0	24
0	0
2	50
0	47
23	1325
0	67
0	1249
0	1957
0	66
0	469
0	1551
0	1250
0	1958
0	1249
0	1958
0	0
4	1102
0	1368
0	80
21	141
0	141
0	138
0	3
0	2
4	3
1	15
0	18
1	2
0	6
0	0
6	9
0	9
0	0
0	0
0	184
40	3
15	184
0	184
4	114
0	182
0	0
0	0
73	22
70	0
19	33
0	33
0	39
44	39
86	0
2	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
4	0
6	0
6	11
0	9
0	9
0	8
0	183
80	183
309	1
8	26
109	28
30841	258
0	411
32	382
0	394
90	30676
3479	30695
0	10
3	10
577	17
0	0
2	180
25	180
2	0
5	0
0	0
16	1
26360	3813
0	0
0	0
0	140
1	0
0	82
0	1497
0	1896
1	0
1282	93
0	620
360	13
0	4967
15	0
4	0
93	6
9	0
88	9
1	2
0	2
1001	25
0	344
0	536
0	0
0	0
0	137
23	8
56	2
22	100
30	5
6	0
467	279
46	2
0	819
0	3
5	3
13	42
41	0
0	0
0	0
12	10
0	10
0	0
245	9
0	2
0	2
1	9
0	9
93	2
5	9
90	14
0	1
0	1
14	21
0	0
0	29
16	32
0	0
0	0
7	21
0	19
0	291
113	346
30	1
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	29
0	0
0	0
602	0
79	536
1	0
0	0
18	4
0	1081
0	0
