UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
11	0
2	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	2
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	2
0	0
0	0
1	2
0	0
0	0
0	0
3	0
0	0
3	0
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
12	0
4	0
12	0
0	0
0	0
0	0
5	0
0	0
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	4
1	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	0
8	0
0	0
3	0
0	0
0	0
27	0
0	5
1	0
1	1
3	0
2	1
0	1
7	0
3	0
0	0
0	2
1	2
1	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
4	0
0	3
0	3
0	0
0	0
0	3
17	48
0	2
0	45
0	32
0	28
0	0
0	969
0	0
0	0
0	0
0	0
0	3
0	3
0	2
255	11
0	0
1	526
0	527
1	95
0	348
9	113
1	0
0	0
21	1372
0	1384
8	382
1	130
0	253
0	0
17	120
0	110
18	1886
0	56
0	1785
0	2733
0	55
0	600
0	2160
0	1786
0	2734
0	1785
0	2734
0	0
8	2131
0	2688
0	159
27	287
0	285
0	283
0	3
0	2
0	3
2	11
6	15
0	1
0	6
0	0
3	55
0	55
0	0
0	0
0	119
17	5
13	118
0	119
1	78
0	119
0	0
0	0
130	48
56	0
46	75
0	75
0	62
72	62
67	0
7	20
0	20
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
4	0
7	0
1	0
0	0
0	0
0	0
0	0
21	1
81	74
1	64
0	72
0	56
3	745
283	748
2864	10
9	52
245	56
57748	513
0	736
17	610
0	700
181	57624
6686	57665
0	31
0	31
1533	12
0	0
10	623
92	624
2	5
61	1
0	0
22	0
43142	6560
0	0
0	0
0	113
0	0
0	83
0	1490
0	1860
0	0
805	98
0	594
282	11
0	5026
12	0
4	0
113	2
6	0
221	34
361	46
0	45
264	11
0	2045
0	3205
0	0
0	0
0	22
3	20
84	9
65	172
129	17
1	0
249	309
401	14
0	1672
0	9
2	9
23	34
1	1
0	0
0	0
38	46
0	46
0	1
728	32
34	45
0	44
6	14
0	13
264	5
8	19
820	64
4	13
0	13
0	14
28	0
2	157
62	159
0	14
4	14
52	108
0	95
0	906
29	64
209	5
0	1
0	1
0	0
0	0
2	5
3	6
2	22
0	0
0	1041
0	11
0	11
143	1
482	3206
3	0
1	0
0	0
