UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
0	1
0	1
1	0
10	0
0	3
1	1
0	0
0	2
1	2
0	0
0	0
0	0
0	0
9	0
0	0
0	0
2	0
0	0
0	0
0	0
0	3
0	1
0	0
0	0
3	0
0	0
0	0
0	4
0	0
0	2
0	0
0	0
5	0
0	0
1	0
0	4
0	3
0	3
0	0
0	0
0	0
0	0
1	0
0	0
3	0
2	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
2	0
0	0
0	2
0	0
0	1
0	0
0	0
0	0
0	0
0	4
0	4
0	0
0	0
0	3
0	0
2	0
0	0
0	0
6	0
1	0
0	2
23	0
0	1
0	0
0	0
1	0
1	1
0	1
2	0
11	0
1	0
0	0
1	2
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
4	0
0	0
0	0
0	0
0	0
0	3
24	62
0	2
0	59
0	45
0	38
0	0
2	2099
0	0
0	0
0	0
0	0
0	1
0	1
0	1
406	20
0	0
0	67
0	67
0	19
0	45
2	35
0	0
0	0
1	177
0	178
1	39
0	17
0	25
0	0
10	87
0	78
27	1588
0	55
0	1488
0	2221
0	55
0	395
0	1875
0	1489
0	2222
0	1488
0	2220
0	0
3	1191
0	1449
1	75
19	142
0	139
0	139
0	5
0	2
4	5
2	13
10	15
1	3
0	4
0	0
11	14
0	14
0	0
0	0
0	177
49	5
17	177
0	177
11	121
0	177
0	0
0	0
75	41
76	0
20	53
0	52
0	39
63	39
91	4
1	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
0	0
0	0
0	0
0	0
0	0
10	0
41	37
0	30
0	35
0	31
0	248
111	248
1692	6
3	17
107	18
15024	246
0	508
22	433
0	472
71	22712
2435	22731
0	10
1	10
1262	15
2	0
4	123
17	123
2	0
7	0
0	0
47	0
27011	4014
0	0
0	0
0	189
3	0
0	104
0	1322
0	1667
0	0
1346	75
2	618
446	18
0	3819
22	0
4	0
107	6
1	0
48	9
279	37
0	0
75	4
0	1200
0	1888
0	0
0	0
0	19
188	13
77	4
9	45
12	6
0	0
97	128
76	4
0	493
0	9
10	9
10	19
29	1
0	0
0	0
18	22
0	22
0	5
172	13
0	2
0	2
1	0
0	0
75	1
104	8
88	12
5	4
0	4
2	3
8	0
7	126
78	126
0	12
18	12
0	10
0	8
0	168
5	15
176	4
0	0
0	0
0	0
0	0
0	0
0	0
1	5
0	0
0	83
0	0
0	0
295	13
338	1889
2	0
1	0
0	0
0	646
