UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	5
3	0
0	7
0	6
0	0
6	0
1	1
8	0
2	3
0	3
0	5
0	1
0	1
0	2
0	2
14	2
15	0
0	6
16	0
0	0
0	1
1	1
0	5
0	2
0	1
4	7
33	0
3	6
1	5
0	1
3	9
0	1
1	0
0	0
9	0
1	0
46	0
0	3
0	5
0	7
7	0
0	0
0	0
0	7
8	7
0	4
31	0
12	0
15	0
0	1
0	0
0	0
13	0
2	0
1	0
0	2
0	2
14	0
0	9
0	3
0	3
0	11
9	0
1	1
0	1
0	4
0	1
0	1
0	7
0	4
0	7
0	5
2	0
27	0
0	2
7	0
1	1
0	5
24	0
0	11
39	0
0	0
2	0
4	14
0	14
39	0
15	0
3	0
0	9
0	3
5	3
0	3
2	1
0	1
0	0
0	0
0	5
0	2
0	2
0	2
2	0
0	11
0	7
0	5
4	0
2	12
0	12
0	0
0	0
0	28
135	373
5	8
1	345
0	262
0	233
0	0
9	1359
0	0
0	0
0	0
0	0
0	9
1	9
0	7
70	9
0	0
0	667
0	675
3	97
3	556
30	214
2	0
0	0
8	911
0	917
1	176
0	69
0	125
0	0
33	303
0	253
84	1362
0	71
1	1300
0	2112
0	70
0	667
0	1537
0	1302
0	2113
0	1301
0	2103
0	0
32	2258
0	2489
13	106
149	185
0	171
0	168
1	2
1	1
6	2
50	252
49	291
18	29
1	76
0	0
27	45
0	45
0	0
0	0
0	281
130	9
8	278
0	281
39	198
1	285
0	0
0	0
642	227
96	0
204	333
0	331
0	449
481	449
94	0
23	47
0	47
6	0
0	0
0	1
0	0
0	0
1	0
0	0
0	0
5	5
0	5
8	0
19	0
9	0
2	0
1	0
0	0
10	0
1657	1
4053	3598
2	3069
0	3482
0	2881
3	1449
582	1450
2643	15
644	2081
7589	2299
111551	384
0	24197
1208	22306
0	23306
1245	88233
12385	88248
1	421
47	422
1697	33
1	0
382	793
94	793
38	0
0	0
0	1
8	0
29109	6343
0	0
1	0
0	237
3	0
0	71
0	1702
0	2131
1	0
854	74
3	831
493	9
0	2585
39	0
3	0
109	0
13	0
268	59
54	26
0	105
140	2
0	1364
0	1978
0	0
0	0
0	195
8	38
154	31
166	426
470	97
7	0
515	886
220	12
0	1314
0	66
43	66
53	87
42	2
0	1
0	1
208	316
0	316
0	5
830	50
2	24
0	24
6	30
0	30
1312	20
90	8
368	63
1	4
0	4
17	8
17	0
3	245
80	259
0	1
0	1
89	267
0	239
0	1431
23	124
581	4
0	1
0	1
0	1
0	1
2	16
0	16
11	62
0	0
0	410
0	1
0	1
2834	5
