UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	2
0	1
0	0
14	0
0	0
2	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
12	1
3	0
0	0
7	0
0	0
0	0
0	0
0	1
0	0
0	0
0	3
6	0
0	0
0	1
0	0
1	2
0	0
0	1
0	1
2	0
0	0
2	0
0	1
0	1
0	8
1	0
0	0
0	0
0	3
2	3
0	0
14	0
5	0
7	0
0	0
0	1
0	1
6	0
1	0
0	0
0	1
0	1
3	0
0	2
0	4
0	0
0	4
5	0
1	0
0	0
0	0
0	1
0	1
0	3
0	0
0	8
0	1
0	0
6	0
1	0
13	0
0	0
0	0
29	1
0	5
2	0
0	0
0	0
1	0
0	0
9	0
11	0
0	0
0	2
0	4
2	1
0	1
1	2
0	2
0	0
0	0
0	1
0	1
0	1
0	1
4	4
0	5
0	2
0	0
1	0
1	3
0	3
0	0
0	0
0	13
35	71
2	5
1	58
0	40
0	35
0	0
6	1141
0	0
0	0
0	0
0	0
0	12
0	14
0	11
19	3
0	0
0	845
0	849
8	162
0	591
14	84
0	0
0	0
0	305
0	306
0	79
0	30
0	50
0	0
5	57
0	49
44	609
0	28
0	582
0	928
0	28
1	259
0	715
0	584
0	930
0	582
0	922
0	0
7	837
0	963
0	28
19	51
0	45
0	44
2	6
0	2
3	6
5	19
0	23
3	2
1	10
0	0
24	31
0	31
0	0
0	0
0	253
94	5
18	253
0	253
6	169
0	259
0	0
0	0
113	37
56	0
47	59
0	59
0	99
103	99
83	2
7	20
0	20
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
10	0
9	0
3	0
1	0
0	0
0	0
0	0
205	0
487	517
1	439
0	486
0	377
0	363
206	365
5319	51
184	359
1725	447
100635	819
0	3755
134	3536
0	3608
540	98677
8578	98734
7	1139
123	1140
520	8
0	0
12	96
11	96
8	0
2	0
0	1
36	0
22796	4495
0	0
0	0
0	166
0	0
0	92
0	2137
0	2694
0	0
1454	117
2	730
332	10
0	5838
14	0
3	0
106	1
6	0
566	40
1	24
0	3
549	45
0	2688
0	3909
0	0
0	0
0	73
22	21
1719	35
831	763
1474	206
0	0
703	582
333	16
0	840
0	113
57	113
12	44
9	3
0	2
0	2
1566	1773
0	1771
3	2
917	27
1	12
0	11
4	17
0	17
456	12
887	89
342	61
15	44
0	44
6	48
489	1
1	184
91	191
0	0
0	0
59	132
0	115
0	619
213	552
379	2
0	0
0	0
0	0
0	0
1	2
0	2
5	46
0	0
0	1137
0	0
0	0
759	5
549	3909
2	0
3	0
7	0
0	1067
