UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
1	0
1	0
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
3	0
0	0
0	1
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	18
0	0
0	18
0	18
0	17
0	0
7	1543
0	0
0	0
0	0
0	0
0	0
0	0
0	0
179	13
0	0
0	250
0	251
2	42
1	190
5	14
1	0
0	0
0	79
0	79
1	8
0	4
0	5
0	0
6	27
0	23
22	1655
0	57
0	1579
0	2186
0	58
0	404
0	1824
0	1579
0	2186
0	1579
0	2185
0	0
7	1349
0	1647
2	119
35	202
0	196
0	196
1	2
0	0
7	2
4	33
13	37
0	2
0	12
0	0
3	14
0	14
0	0
0	0
0	148
52	9
9	148
0	148
18	92
0	151
0	0
0	0
36	9
31	0
12	11
0	11
0	11
20	11
44	0
4	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
4	0
2	0
1	0
0	0
0	0
0	0
6	0
10	55
11	54
0	52
0	45
0	145
40	145
837	3
6	12
59	12
22171	117
0	169
16	150
0	161
90	19966
4277	19985
0	11
0	11
209	2
0	0
3	56
13	56
0	4
46	0
0	0
13	0
30768	4783
0	0
0	0
0	241
0	0
0	76
0	1199
0	1517
0	0
783	66
2	523
278	9
0	3392
22	0
3	0
78	2
0	0
14	6
3	2
0	0
48	4
0	290
0	430
0	0
0	0
0	6
1	3
11	0
5	21
5	3
0	0
63	35
43	12
0	281
0	4
2	4
4	9
2	0
0	2
0	2
6	6
0	6
0	1
175	6
0	2
0	2
0	0
0	0
18	1
21	1
75	4
0	0
0	0
5	0
4	0
0	56
18	57
0	3
1	3
21	36
0	32
0	116
2	4
47	0
0	0
0	0
0	0
0	0
0	1
0	1
0	3
0	0
0	61
0	0
0	0
278	4
48	430
0	0
0	0
3	0
0	362
0	0
25	15
