UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
0	3
0	2
0	0
8	0
3	3
8	0
0	1
0	4
1	3
0	0
0	0
0	0
0	0
10	1
3	0
0	0
14	0
0	0
0	0
0	0
0	8
0	3
0	0
0	6
14	0
1	0
0	1
0	3
2	4
0	3
0	0
0	0
6	0
4	0
7	0
0	4
0	8
0	6
2	0
0	0
0	0
0	1
4	1
0	1
19	1
1	0
8	0
0	0
0	0
0	0
15	0
4	0
0	0
0	0
0	0
1	0
0	4
0	1
0	1
0	15
4	1
0	3
0	3
0	0
2	7
0	7
0	6
0	1
0	6
0	1
3	0
9	0
1	0
18	0
0	0
0	3
40	11
0	18
6	0
0	0
3	0
4	11
0	11
11	1
26	0
6	0
0	4
0	1
2	3
0	3
0	0
0	0
0	0
0	0
0	1
0	4
0	0
0	0
0	0
0	18
0	3
0	0
0	0
9	5
0	5
0	0
0	0
0	4
57	95
2	1
0	91
0	70
0	59
0	0
8	933
0	0
0	0
0	0
0	0
0	2
0	2
0	2
43	9
0	0
0	727
0	735
1	139
0	535
15	107
0	0
0	0
0	389
0	389
1	104
1	33
0	67
0	0
9	91
0	79
79	1302
0	47
0	1236
0	1763
0	47
0	348
1	1500
0	1237
0	1764
0	1236
0	1750
0	0
18	1320
0	1563
1	38
26	63
0	58
0	57
1	1
0	0
9	1
4	14
4	17
1	1
0	6
0	0
49	31
0	31
0	0
0	0
0	254
84	5
14	252
0	254
15	178
0	252
0	0
0	0
244	137
131	0
103	174
0	174
0	160
207	160
133	1
7	12
0	12
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	1
13	0
12	0
6	0
2	0
1	0
0	0
0	0
587	1
517	493
1	396
0	461
0	379
2	935
318	936
3528	26
159	796
3483	877
124380	1173
0	4954
235	4584
0	4654
615	157067
17845	157180
0	374
31	375
392	6
0	0
82	659
87	659
15	0
0	0
0	1
26	0
26674	4489
0	0
0	0
0	166
0	0
0	121
0	1738
0	2227
0	0
1217	65
1	677
361	8
0	5030
32	0
0	0
79	3
7	0
319	23
111	17
0	7
241	31
0	1866
0	2634
0	0
0	0
0	16
9	17
333	103
262	577
445	80
3	0
1555	1389
574	18
0	1607
0	398
162	398
59	184
45	0
25	96
0	96
81	121
0	121
1	5
709	32
1	3
0	2
6	5
0	3
353	4
405	76
642	109
11	21
0	21
20	45
453	1
1	112
60	124
0	5
3	5
31	134
0	121
3	2405
54	141
88	0
0	1
0	1
0	0
0	0
184	487
0	487
4	128
0	0
0	1084
0	0
0	0
2030	2
408	2635
2	0
2	0
