UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
0	1
0	1
0	0
4	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
8	0
2	0
0	1
3	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
4	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
1	0
1	0
1	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
1	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
1	0
0	0
2	0
0	0
0	1
0	0
0	0
0	1
0	1
1	0
1	0
0	1
0	1
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	4
19	46
1	0
0	42
0	34
0	31
0	0
4	1183
0	0
0	0
0	0
0	0
0	2
0	2
0	2
17	3
0	0
0	183
0	184
4	38
0	125
5	36
0	0
0	0
0	132
0	132
4	32
0	14
0	22
0	0
7	36
0	35
12	989
0	31
0	934
0	1300
0	31
0	243
0	1087
0	935
0	1301
0	934
0	1299
0	0
6	1190
0	1482
1	126
23	227
0	224
0	220
3	10
0	2
4	10
2	13
3	14
2	2
0	3
0	0
2	5
0	5
0	0
0	0
0	156
29	4
12	156
0	156
5	109
0	157
0	0
0	0
35	23
28	4
8	31
0	31
0	22
23	23
16	0
4	14
0	14
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	1
0	1
5	0
8	0
0	0
1	0
0	0
0	0
0	0
44	0
109	123
0	103
0	114
0	77
1	221
138	221
1416	8
15	22
149	24
29795	243
0	670
24	568
0	635
112	28383
3275	28394
0	29
1	29
1011	15
0	0
3	61
2	61
0	0
56	0
0	0
24	0
43069	6435
0	0
0	0
0	116
1	0
0	69
0	1246
0	1540
1	0
732	75
1	544
278	6
0	4075
19	0
2	0
96	7
2	0
56	9
59	8
0	4
44	1
0	1092
0	1639
0	0
0	0
0	10
1	18
120	5
22	312
90	19
6	0
485	473
38	3
0	575
0	8
10	8
83	166
3	0
0	0
0	0
4	14
0	14
2	2
453	26
0	4
0	4
0	0
0	0
845	9
16	2
287	67
0	0
0	0
0	1
24	0
1	77
37	79
0	0
1	0
12	21
0	16
0	1474
14	20
27	0
0	0
0	0
0	0
0	0
0	3
0	3
0	21
0	0
0	448
0	1
0	1
524	5
241	1639
10	0
0	0
0	0
0	743
0	0
