UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
14	0
1	0
3	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
2	1
0	0
0	2
4	0
0	0
0	0
0	0
0	3
0	2
0	0
0	0
0	0
0	2
0	0
0	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
0	1
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	1
5	0
2	0
2	0
0	0
0	0
0	0
3	0
0	0
0	1
0	0
0	0
1	0
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	2
0	2
0	0
0	1
0	1
0	0
7	0
5	0
0	0
3	0
0	0
0	1
24	1
0	0
0	0
0	0
0	0
0	0
0	0
3	0
7	0
0	0
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	2
0	2
0	0
0	0
0	7
27	59
1	1
0	52
0	39
0	33
0	0
6	1189
0	0
0	0
0	0
0	0
0	3
1	3
0	3
10	2
0	0
0	1803
0	1829
6	282
0	1441
14	56
0	2
0	2
1	391
0	392
0	98
0	36
0	73
0	0
11	61
0	46
58	567
0	64
0	574
0	972
0	63
0	425
0	674
0	580
0	978
0	574
0	953
0	0
5	1040
0	1174
8	73
34	120
0	110
0	106
2	5
0	0
3	5
11	49
8	57
10	8
2	15
0	0
35	35
0	35
0	0
0	0
0	318
198	11
19	318
0	318
37	210
1	322
0	0
0	0
79	14
64	0
30	24
0	24
0	34
41	34
97	2
1	9
0	9
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
3	0
3	0
1	0
0	0
0	0
0	0
0	0
30	0
44	58
0	55
0	57
0	41
0	353
102	353
2293	0
21	55
273	59
74224	89
0	585
18	538
0	566
169	64894
5655	64896
0	112
11	112
450	8
0	0
4	77
11	77
5	0
0	0
0	1
30	0
30813	5896
0	0
2	0
0	219
3	0
0	143
0	2374
0	2827
3	0
1178	59
4	910
313	6
0	7513
23	0
0	0
87	0
15	0
990	71
117	94
0	2
81	8
0	1078
0	1608
0	1
0	1
0	105
4	5
101	47
22	217
50	2
0	0
424	342
104	3
0	736
0	39
44	39
26	126
139	0
0	0
0	0
220	202
0	202
0	7
93	6
0	18
0	18
4	2
0	2
285	3
108	18
83	23
2	1
0	1
92	10
117	1
1	338
79	342
0	44
15	44
74	183
0	153
0	715
4	5
1123	1
0	0
0	0
0	0
0	0
0	0
0	0
6	27
0	0
0	393
0	0
0	0
274	1
237	1608
0	0
0	0
23	0
0	838
2	0
