UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
17	49
0	2
1	47
0	39
0	28
0	0
5	2166
0	0
0	0
0	0
0	0
0	1
0	2
0	1
32	0
0	0
0	119
0	119
2	21
0	85
8	27
0	0
0	0
2	66
0	66
0	14
0	3
0	11
0	0
5	37
0	33
10	862
0	21
0	818
0	1172
0	21
0	224
0	964
0	818
0	1172
0	818
0	1172
0	0
3	818
0	992
3	50
15	83
0	82
0	81
0	1
0	0
2	1
3	19
1	22
0	1
0	6
0	0
1	8
0	8
0	0
0	0
0	116
31	2
7	116
0	115
9	73
0	115
0	0
0	0
18	8
13	0
6	10
0	10
0	11
17	11
27	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	2
4	0
3	0
3	0
1	0
1	0
0	0
0	0
27	0
26	32
0	23
0	26
0	24
1	702
153	709
4124	19
15	64
366	73
28542	200
0	445
22	404
0	414
156	30801
6006	30818
1	74
7	75
362	9
0	0
9	146
30	146
1	0
24	0
0	1
11	0
30324	4176
0	0
1	0
0	176
0	0
0	55
0	959
2	1194
0	0
544	48
0	557
440	11
0	2561
35	0
5	0
64	1
3	0
250	23
1	0
0	6
13	0
0	1722
0	2575
0	0
0	0
0	2
0	5
12	1
12	103
31	12
0	0
144	205
74	2
0	497
0	1
4	1
15	32
3	0
0	1
0	1
17	30
0	30
0	0
103	5
1	8
0	8
5	16
0	15
42	2
3	0
136	19
1	2
0	2
0	0
3	0
4	277
136	278
0	0
0	0
12	20
0	11
0	134
8	20
4	0
0	0
0	0
0	0
0	0
0	0
0	0
4	10
0	1
0	473
0	0
0	0
396	14
264	2575
0	0
3	0
0	0
0	656
0	0
85	8
7	28
