UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
1	1
1	0
0	0
0	4
0	3
0	0
0	0
0	0
0	0
7	0
1	0
0	0
2	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
4	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
2	0
0	0
3	0
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
2	0
4	0
0	1
0	0
0	0
2	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
2	2
0	2
0	1
0	0
0	0
0	0
0	0
1	0
2	0
8	0
0	0
0	3
22	0
0	0
1	0
0	0
0	0
0	1
0	1
6	0
8	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
0	0
0	0
0	0
0	7
29	50
1	4
1	43
0	29
0	28
0	0
6	2078
0	0
0	0
0	0
0	0
0	3
0	3
0	3
268	16
0	0
0	33
0	34
0	10
0	21
4	45
0	0
0	0
3	166
0	166
0	52
0	14
0	39
0	0
5	53
0	49
24	1401
0	55
0	1329
0	1942
0	56
0	385
0	1617
0	1333
0	1946
0	1329
0	1941
0	0
6	1068
0	1281
1	69
22	122
0	117
0	115
0	4
0	1
7	4
4	20
6	26
0	0
0	8
0	0
11	6
0	6
0	0
0	0
0	211
42	7
14	209
0	211
8	140
0	209
0	0
0	0
48	33
40	0
20	48
0	48
0	31
39	31
79	1
1	8
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
3	0
1	0
1	0
0	0
0	0
0	0
0	0
8	0
14	14
0	10
0	11
0	11
1	339
112	341
1185	10
8	24
117	27
28114	323
0	406
13	361
0	384
87	36488
3725	36510
0	7
2	7
774	14
0	0
9	246
28	246
1	0
9	0
0	0
43	4
27602	4443
0	0
0	0
0	170
3	0
0	151
0	1628
0	2031
1	0
1404	95
2	687
439	15
0	5395
23	1
3	0
93	3
6	0
40	2
54	6
0	1
201	12
0	909
0	1420
0	0
0	0
0	12
20	17
33	1
7	159
25	19
0	0
366	384
76	22
0	868
0	1
0	1
72	140
0	1
2	0
0	0
7	1
0	1
0	0
381	21
0	1
0	1
5	0
0	0
199	7
6	3
775	58
0	0
0	0
1	5
7	0
7	410
199	411
0	0
0	0
17	44
0	44
0	640
4	10
640	10
0	0
0	0
0	0
0	0
1	1
0	1
4	14
0	0
0	143
0	1
0	1
405	4
222	1420
4	0
715	2
0	0
0	1253
