UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
3	0
0	0
1	0
0	1
0	1
0	0
0	0
0	0
0	1
0	1
4	0
2	0
0	0
6	2
0	0
0	0
0	0
0	3
0	3
0	0
0	0
5	0
1	0
1	0
0	2
0	0
0	0
0	0
0	0
5	0
2	0
1	0
0	3
0	3
0	1
3	0
0	0
0	0
0	1
3	1
0	0
5	0
10	0
3	0
0	0
0	0
0	0
4	0
0	0
0	0
0	1
0	1
2	0
0	0
0	1
0	1
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
3	0
5	0
0	1
8	0
1	0
0	0
38	0
0	4
4	0
0	0
0	0
0	2
0	2
4	0
7	0
1	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
1	0
0	0
2	0
0	4
0	0
0	0
6	0
1	3
0	3
0	0
0	0
0	2
13	62
1	0
0	60
0	56
0	49
0	0
9	1311
0	0
0	0
0	0
0	0
0	0
0	0
0	0
94	4
0	0
0	1114
0	1125
2	174
0	848
10	29
1	0
0	0
1	320
0	321
0	51
0	12
0	38
0	0
14	51
0	44
63	1858
0	69
0	1792
0	2507
0	69
0	411
0	2186
0	1795
0	2512
0	1791
0	2491
0	0
9	1650
0	2033
2	51
32	112
0	108
0	108
1	1
0	0
13	1
3	14
8	19
0	1
0	9
0	0
19	17
0	17
0	0
0	0
0	190
66	7
9	188
0	190
23	112
0	190
0	0
0	0
152	74
112	1
51	96
0	96
0	80
166	84
38	1
8	18
0	18
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
0	1
9	0
11	0
2	0
3	0
3	0
0	0
11	1
45	5
41	19
0	18
0	18
0	13
1	381
135	384
1745	8
47	307
1095	335
123812	1147
0	617
45	543
0	594
399	154049
26025	154175
0	1129
193	1129
336	10
0	0
13	2710
469	2712
3	0
0	0
0	0
11	0
26944	3562
0	0
1	0
0	204
2	0
0	52
0	1064
2	1397
0	0
510	49
2	578
382	14
0	1507
9	0
0	0
50	1
9	0
486	37
22	22
0	5
474	15
0	771
0	1222
0	0
0	0
0	87
2	8
303	49
534	559
850	97
1	0
575	727
392	20
0	1994
0	189
117	189
199	403
7	0
0	0
0	0
71	140
0	140
1	1
511	8
1	10
1	10
22	80
0	80
1837	15
121	17
569	104
25	60
0	60
23	17
66	0
2	179
104	185
0	1
0	1
80	169
0	161
0	1122
57	142
180	1
0	2
0	2
3	0
0	0
1	1
0	1
15	83
0	0
0	897
0	0
0	0
1017	8
182	1222
1	0
9	0
