UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	3
2	0
0	1
0	5
0	0
0	0
0	0
0	0
0	0
5	0
1	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	3
0	2
0	3
0	0
0	0
1	0
0	0
3	0
0	5
0	0
0	2
2	0
0	0
0	0
0	0
4	0
0	0
4	0
2	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	2
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	2
0	0
0	0
7	0
0	0
6	0
0	0
0	0
26	2
0	1
0	0
0	0
1	0
0	0
0	0
2	0
3	0
0	0
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	1
0	1
0	0
0	1
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	1
6	54
1	1
0	53
0	49
0	42
0	0
12	1260
0	0
0	0
0	0
0	0
0	0
1	0
0	0
138	4
0	0
0	1981
0	2001
2	327
2	1403
12	31
0	0
0	0
0	234
0	236
0	18
0	7
0	8
0	0
9	31
0	30
47	1753
0	47
0	1677
0	2328
0	47
0	338
0	2030
0	1680
0	2331
0	1677
0	2313
0	0
9	1564
0	1981
7	68
34	126
0	124
0	124
1	0
0	0
10	0
4	15
19	24
0	2
0	15
0	0
21	29
0	29
0	0
0	0
0	272
59	2
7	270
0	272
25	168
1	273
0	0
0	0
151	49
92	0
40	69
0	69
0	60
119	60
38	0
1	3
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	0
0	0
0	0
1	0
0	0
0	0
10	1
35	16
0	12
0	16
0	15
0	199
79	204
1175	12
11	58
219	60
42548	507
0	850
102	793
0	815
113	53582
9723	53679
0	745
109	747
155	2
0	0
3	1108
194	1113
0	0
0	0
0	0
12	0
29084	2710
0	0
1	0
0	198
0	0
0	46
0	1503
0	2031
0	0
559	35
0	620
466	13
0	1464
14	0
0	0
88	4
4	0
193	19
10	9
0	6
195	9
0	559
0	872
0	0
0	0
0	19
5	3
806	16
45	80
69	9
0	0
168	148
537	13
0	286
0	43
21	43
50	99
68	1
1	3
0	3
50	46
0	45
1	0
292	5
0	4
0	5
26	49
0	47
127	3
331	14
140	18
2	4
0	4
21	6
31	0
1	67
42	67
0	0
0	0
13	32
0	21
0	344
91	207
148	2
0	0
0	0
0	0
0	0
36	82
0	82
13	22
0	0
0	183
0	0
0	0
1058	10
145	872
0	0
0	0
6	0
0	456
