UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
11	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
5	0
1	0
0	2
8	0
0	0
0	0
0	0
0	4
0	2
0	0
0	0
4	0
0	2
1	0
0	0
0	3
0	0
0	0
0	0
4	0
1	0
4	0
0	0
0	4
0	1
0	0
0	0
0	0
0	0
1	0
0	0
1	0
5	0
5	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
1	0
0	3
0	5
0	0
0	3
0	0
0	1
0	1
0	1
0	3
0	3
0	0
0	0
0	1
0	0
0	0
4	0
2	0
12	0
1	1
0	0
35	0
0	5
0	0
4	0
2	0
0	0
0	0
4	0
7	0
0	0
0	3
0	5
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	5
0	0
0	0
3	0
0	1
0	1
0	0
0	0
0	1
17	47
2	1
0	46
0	40
0	34
0	0
3	1501
0	0
0	0
0	0
0	0
0	2
0	2
0	2
631	32
0	0
0	71
0	71
1	20
0	46
6	43
0	0
0	0
3	217
0	219
0	57
0	18
0	34
0	0
4	60
0	56
25	2090
0	108
0	2009
0	2750
0	108
0	510
0	2354
0	2015
0	2756
0	2009
0	2756
0	0
12	1431
0	1704
1	73
23	137
0	129
0	129
1	6
0	2
5	6
6	20
3	24
0	1
0	6
0	0
8	19
0	19
0	0
0	0
0	222
53	12
11	222
0	222
12	146
1	225
0	0
0	0
89	35
83	0
37	52
0	52
0	50
53	50
116	2
3	16
0	16
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2
0	2
7	0
4	0
5	0
0	0
0	0
0	0
0	0
6	0
22	25
0	25
0	25
0	21
0	192
108	194
2144	5
10	28
134	31
34035	223
0	591
24	544
0	549
119	42538
4439	42554
0	13
0	13
616	10
0	0
2	121
18	121
4	1
6	0
0	0
52	0
30272	6138
0	0
2	0
0	140
0	0
1	160
0	1565
0	1973
0	0
1814	158
3	720
453	18
0	5072
25	0
6	0
109	3
1	0
177	23
125	30
0	2
190	16
0	1380
0	2029
0	0
0	0
0	32
0	4
19	4
1	190
17	45
3	0
361	1013
641	24
0	1614
0	5
3	5
15	67
5	0
0	0
0	0
32	37
0	36
0	2
164	7
0	8
0	7
9	37
0	37
153	3
49	8
587	71
0	0
0	0
23	11
101	0
1	90
42	90
0	13
7	13
26	65
0	56
0	1388
6	11
93	1
0	0
0	0
0	0
0	0
2	4
0	4
2	20
0	0
0	1043
0	0
0	0
62	0
265	2029
0	0
1	0
2	0
