UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	0
0	0
0	0
6	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	0
1	1
0	1
0	0
0	0
0	1
8	14
0	0
0	13
0	13
0	10
0	0
3	1410
0	0
0	0
0	0
0	0
0	0
0	0
0	0
409	18
0	0
0	52
0	52
0	13
0	35
1	7
0	0
0	0
0	31
0	31
1	2
1	0
0	2
0	0
3	15
0	13
15	2149
0	73
0	2053
0	2926
0	72
0	496
0	2505
0	2056
0	2928
0	2054
0	2922
0	0
6	1311
0	1683
1	68
17	128
0	124
0	123
0	4
1	1
5	4
1	6
2	11
0	1
0	6
0	0
4	10
0	9
0	0
0	0
0	236
26	5
5	235
0	236
8	147
1	234
0	0
0	0
35	13
36	0
20	18
0	18
0	16
21	16
50	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
6	0
4	3
0	3
0	3
0	2
0	113
18	113
402	9
6	11
17	13
8207	76
0	113
4	94
0	112
54	7909
2474	7912
0	3
1	4
126	1
0	0
2	57
13	57
0	0
2	0
0	2
10	0
29428	3856
0	0
0	0
0	214
1	0
1	94
0	1200
2	1545
0	0
1352	77
0	596
494	17
0	3343
9	0
9	0
93	0
0	0
21	2
10	3
0	2
16	0
0	134
0	188
0	0
0	0
0	1
18	4
9	1
2	8
7	0
0	0
23	29
4	0
0	54
0	11
9	11
5	8
0	0
0	0
0	0
107	186
0	186
0	2
18	2
0	0
0	0
1	1
0	1
22	2
2	0
8	3
0	0
0	0
1	0
0	0
0	3
4	3
0	0
0	0
5	16
0	14
0	79
1	1
12	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
45	0
13	188
1	0
0	0
1	0
0	60
0	0
