UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3	4
2	0
1	0
0	4
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	1
9	1
0	0
0	0
0	0
0	2
0	1
0	0
0	0
1	0
1	1
0	0
0	4
1	2
0	4
0	0
0	0
1	0
0	0
8	0
0	4
0	2
0	0
2	0
0	0
0	0
0	2
1	2
0	0
9	0
2	0
1	0
0	0
0	0
0	0
9	0
0	0
0	0
0	0
0	0
1	0
0	2
0	2
0	0
0	4
0	0
1	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	0
0	0
0	0
36	0
0	4
0	0
0	0
0	0
0	0
0	0
4	0
9	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	4
0	0
0	0
0	0
0	4
0	0
0	0
7	0
1	2
0	2
0	0
0	0
0	2
12	49
0	0
0	47
0	41
0	35
0	0
3	908
0	0
0	0
0	0
0	0
0	1
0	1
0	1
33	0
0	0
0	995
1	1010
2	193
0	655
20	52
0	0
0	0
3	226
0	227
5	37
0	15
0	22
0	0
7	44
0	36
53	1879
0	75
1	1817
0	2505
0	75
0	364
3	2250
0	1820
0	2507
0	1819
0	2469
0	0
10	1462
0	1859
1	32
18	78
0	78
0	77
1	4
1	1
6	4
3	42
12	49
1	3
0	8
0	0
34	52
0	51
0	0
0	0
0	259
48	3
15	255
0	259
10	161
0	255
0	0
0	0
114	56
82	1
31	70
0	70
0	64
104	65
76	0
4	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
6	0
1	0
2	0
0	0
0	0
2	0
111	0
147	114
0	98
0	110
0	86
0	332
115	334
397	6
52	157
533	169
48243	578
0	1474
72	1323
0	1420
186	55656
7510	55727
0	166
26	166
170	2
0	0
5	72
8	72
3	0
0	0
0	0
9	0
27040	3252
0	0
0	0
0	170
0	0
0	51
0	1358
0	1770
0	0
1241	53
0	529
393	9
0	2644
18	0
1	0
72	2
6	0
1407	131
1	5
0	5
172	3
0	316
0	448
0	0
0	0
0	218
8	25
254	11
130	224
180	25
1	0
324	376
437	23
0	743
0	65
49	65
22	53
9	0
2	6
0	6
61	114
0	114
0	0
391	28
0	40
0	41
0	4
0	4
735	13
54	5
272	42
0	1
0	1
13	3
9	0
0	71
48	72
0	3
3	3
383	910
0	843
1	917
39	120
128	3
0	0
0	0
0	0
0	0
0	0
0	0
2	18
0	0
0	674
0	0
0	0
633	7
64	448
0	0
0	0
3	0
0	1082
