UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
1	0
0	3
0	1
0	0
6	0
3	2
6	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
8	0
3	1
0	4
20	2
0	0
0	2
0	2
0	11
0	2
0	1
0	1
8	0
1	4
0	1
0	3
0	4
0	1
1	0
0	0
8	0
0	0
12	0
0	5
0	11
0	2
2	0
0	0
0	0
0	6
6	6
0	1
30	0
4	0
13	0
0	1
0	0
1	0
12	0
1	0
0	0
0	1
0	1
12	0
0	4
0	4
0	0
0	6
12	0
0	1
0	1
0	3
1	3
0	3
0	1
0	1
0	2
0	1
4	0
21	0
1	0
0	0
3	0
0	0
24	0
0	8
14	0
1	0
5	0
2	5
0	5
15	0
9	0
5	0
0	4
0	4
5	2
0	2
2	3
0	3
0	0
0	0
0	1
0	2
0	2
0	2
2	0
0	8
0	3
0	1
1	0
5	2
0	2
0	0
0	0
0	13
83	188
3	6
1	175
0	143
0	124
0	0
14	1420
0	0
0	0
0	0
0	0
0	2
0	3
0	3
38	3
0	0
0	1495
0	1515
4	278
1	1063
26	113
0	0
0	0
2	478
0	479
0	73
2	17
0	51
0	0
10	58
0	50
102	1028
0	42
0	977
0	1369
0	42
0	240
1	1188
0	977
0	1369
0	977
0	1345
0	0
19	1265
0	1520
6	25
46	52
0	46
0	46
0	4
0	2
5	4
5	42
8	43
0	4
0	5
0	0
20	27
0	27
0	0
0	0
0	369
108	12
14	368
0	367
39	223
2	370
0	0
0	0
360	170
95	0
153	243
0	241
0	222
333	222
119	1
7	11
0	11
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	2
0	2
12	0
14	0
6	0
2	0
1	0
0	0
6	0
1729	5
1048	1066
2	882
0	1008
0	825
1	530
300	531
1764	13
451	1083
4693	1200
79045	674
0	8642
373	7809
0	8111
775	99049
15029	99114
7	1717
206	1713
1031	13
2	0
368	967
111	968
22	0
0	0
0	0
10	1
32877	4683
0	0
0	0
0	179
2	0
0	11
0	1354
0	1794
0	0
942	77
5	778
495	13
0	1963
27	0
2	0
127	0
7	0
1322	120
30	8
0	2
132	11
0	1034
0	1496
0	0
0	0
0	57
26	26
335	6
235	395
456	51
2	0
448	576
390	19
0	430
0	18
13	18
134	153
63	7
1	2
0	2
50	82
0	82
0	2
787	28
0	26
0	26
13	30
0	30
687	45
87	11
505	67
73	265
0	265
6	5
121	4
2	726
307	739
0	0
0	0
35	179
0	125
0	2019
70	114
502	0
0	0
0	0
12	7
0	7
2	2
0	2
10	60
0	0
0	331
0	0
0	0
513	5
211	1496
1	0
