UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
5	0
0	1
0	1
1	0
1	0
3	2
8	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
4	0
13	0
0	4
15	0
0	0
0	0
0	0
0	6
0	1
0	0
1	6
7	0
0	4
0	2
0	2
1	6
0	3
1	2
0	2
8	0
2	0
9	2
0	3
0	6
0	6
2	0
0	0
0	0
0	6
10	6
1	4
49	0
7	0
10	1
0	0
0	0
0	0
18	0
0	0
2	0
1	1
1	1
10	0
0	6
0	0
0	0
0	4
12	0
0	0
0	0
0	3
0	1
0	1
0	6
0	4
0	6
0	2
2	0
21	0
1	0
2	0
3	0
0	0
37	0
0	7
22	0
0	0
1	4
2	4
0	4
15	1
10	0
3	0
0	6
0	0
1	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
1	0
0	0
3	1
0	7
0	1
0	1
5	0
11	11
0	11
0	0
0	0
0	13
63	162
4	10
1	148
0	125
0	113
0	0
10	969
0	0
0	0
0	0
0	0
0	0
0	0
0	0
66	8
0	0
0	668
0	678
1	125
0	471
40	191
0	0
0	0
3	604
0	607
2	161
1	56
0	108
0	0
18	157
0	145
65	1659
0	51
0	1594
0	2308
0	51
1	442
0	1922
0	1595
0	2308
0	1595
0	2297
0	0
23	1824
0	2155
2	71
55	142
0	136
0	133
0	1
0	0
2	1
7	27
12	36
0	2
2	16
0	0
15	21
0	20
0	0
0	0
0	163
47	7
5	163
0	163
15	106
0	167
0	0
0	0
363	207
65	0
128	278
1	276
0	247
351	247
49	0
4	20
0	20
4	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
3	3
0	3
11	0
13	0
8	0
3	0
1	0
0	0
51	0
1048	8
1424	1356
1	1120
0	1288
0	1050
0	659
353	661
1785	11
974	3187
13808	3920
152178	1455
0	10753
352	9568
0	10096
1171	170061
18602	170191
10	6973
657	6976
696	17
0	0
1686	11129
1057	11125
19	0
0	0
0	0
30	0
24956	3610
0	0
1	0
0	136
0	0
0	33
0	1461
0	1864
0	0
902	58
1	643
344	17
0	3214
20	0
0	0
134	3
6	0
796	165
91	32
0	22
1265	77
0	795
0	1247
0	0
0	0
0	99
185	43
263	19
117	1624
246	110
3	0
1897	1977
1213	43
0	1197
0	109
68	109
271	357
38	9
0	3
0	3
641	918
0	918
6	2
1493	60
2	58
0	59
27	52
0	47
3223	52
448	62
646	147
1	9
0	9
89	102
117	1
31	1518
657	1544
0	36
17	40
882	1915
0	1821
0	2759
113	333
224	4
0	4
0	4
0	0
0	0
29	93
0	92
68	199
0	0
0	2048
0	0
