UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	27
1	1
0	27
0	20
0	18
0	0
4	1282
0	0
0	0
0	0
0	0
0	2
0	2
0	1
42	1
0	0
0	85
0	86
0	15
0	63
7	16
0	0
0	0
2	74
0	74
0	16
0	5
0	12
0	0
3	11
0	11
5	659
0	9
0	624
0	908
0	9
0	144
0	773
0	624
0	908
0	624
0	908
0	0
4	729
0	943
0	45
15	90
0	86
0	85
0	0
0	0
3	0
0	6
2	8
0	0
0	2
0	0
0	5
0	5
0	0
0	0
0	94
29	0
3	94
0	94
7	47
1	94
0	0
0	0
23	6
16	0
8	9
0	9
0	12
18	12
35	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
14	8
1	8
0	7
0	5
4	157
33	157
2045	3
5	17
89	18
23080	146
0	234
17	209
0	222
131	24001
4843	24010
0	4
1	4
191	3
0	0
5	288
87	288
0	0
17	0
0	0
24	0
22101	1670
0	0
1	0
0	166
0	0
0	43
0	1105
0	1414
2	0
576	26
1	393
278	7
0	2864
5	0
2	0
56	0
0	0
167	16
17	0
0	0
57	2
0	790
0	1285
0	0
0	0
0	24
1	2
19	2
12	52
16	1
0	0
59	266
32	8
0	337
0	3
1	3
0	5
0	0
0	0
0	0
31	50
0	50
0	0
251	4
0	2
0	2
2	14
0	14
50	3
67	2
62	25
1	0
0	0
1	0
68	6
4	81
59	81
0	51
48	51
10	60
0	59
0	215
4	13
45	0
0	0
0	0
0	0
0	0
0	1
0	1
1	34
0	0
0	37
0	0
0	0
454	12
217	1285
0	0
108	3
0	0
0	456
0	0
54	20
4	6
