UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
3	0
2	0
0	0
0	0
0	1
1	2
0	0
0	0
0	0
0	0
9	0
2	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
2	0
0	0
0	2
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
1	1
2	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	1
0	0
0	2
0	1
2	0
1	0
0	0
15	0
0	0
0	2
16	0
0	0
1	0
0	0
1	0
0	0
0	0
8	0
8	0
0	0
0	1
0	0
6	1
0	1
2	2
0	2
0	0
0	0
0	2
0	1
0	1
0	1
0	0
0	0
0	1
0	0
0	0
1	1
0	1
0	0
0	0
0	7
9	40
0	4
0	33
0	28
0	25
0	0
7	737
0	0
0	0
0	0
0	0
0	2
1	2
0	1
14	0
0	0
0	1335
0	1345
5	236
3	942
3	28
0	0
0	0
0	210
0	210
3	46
0	17
0	34
0	0
3	29
0	28
49	979
0	35
1	943
0	1379
0	34
0	262
2	1171
0	945
0	1381
0	943
0	1366
0	0
7	843
0	1106
1	46
23	114
0	109
0	109
0	5
1	1
3	5
5	43
9	53
0	4
0	16
0	0
27	31
0	31
0	0
0	0
0	432
97	16
38	434
0	431
28	266
1	435
0	0
0	0
62	30
53	1
23	43
0	43
0	31
33	31
97	3
1	7
0	7
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
19	0
17	12
0	12
0	10
0	10
0	189
89	192
1018	6
16	42
156	44
32475	468
0	283
12	250
0	267
126	44793
5123	44818
1	45
2	45
365	3
0	0
0	29
4	29
2	0
1	0
0	1
8	0
28722	3433
0	0
0	0
0	132
0	0
0	68
0	1157
0	1534
1	0
915	26
0	465
236	10
0	3350
11	0
3	0
57	2
5	0
603	39
206	56
0	4
221	23
0	562
0	932
0	0
0	0
0	15
3	9
110	3
52	88
95	9
0	0
337	192
185	3
0	378
0	3
0	3
5	20
40	2
1	0
0	0
171	192
0	192
0	0
179	12
1	11
0	11
0	2
0	2
118	3
30	12
69	26
1	2
0	2
297	27
124	3
3	159
101	164
0	3
0	3
64	184
0	169
0	186
6	4
299	2
0	1
1	1
0	0
0	0
2	1
0	1
1	9
0	0
0	235
0	0
0	0
151	5
156	932
0	0
7	0
230	3
0	509
0	0
28	19
