UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
5	0
0	1
0	1
0	0
4	0
1	2
5	0
0	5
0	4
0	0
1	0
0	0
0	1
0	1
10	0
10	0
0	3
25	0
0	0
0	3
0	3
0	5
0	1
0	1
1	7
5	0
1	3
1	1
0	4
3	5
0	2
0	0
0	0
8	0
2	0
26	0
0	7
0	5
0	6
4	0
0	0
0	0
1	5
7	5
0	2
42	0
6	0
12	0
0	1
0	0
0	0
22	0
4	0
1	0
0	0
0	0
6	0
0	5
0	1
0	5
0	8
3	0
0	1
0	1
0	2
0	2
0	2
0	7
0	2
0	6
0	1
5	0
8	0
2	1
15	0
0	1
0	0
46	1
0	11
19	0
0	0
3	0
7	4
0	4
36	0
6	0
1	0
0	5
0	1
1	1
0	1
1	1
0	1
0	0
0	0
0	1
0	3
0	0
0	0
3	0
0	11
1	1
0	3
4	0
7	15
0	15
0	0
0	0
0	13
88	169
2	3
1	156
0	121
0	98
0	0
8	1403
0	0
0	0
0	0
0	0
0	5
0	6
0	3
82	7
0	0
0	904
0	918
3	216
1	590
25	166
0	0
0	0
4	669
0	676
4	167
2	70
0	105
0	0
14	169
0	143
102	1773
0	56
0	1692
0	2426
0	56
0	442
0	2033
0	1693
0	2427
0	1693
0	2415
0	0
22	1946
0	2311
5	60
37	108
0	103
0	99
2	1
0	1
5	1
7	42
11	49
5	1
0	9
0	0
30	24
0	24
0	0
0	0
0	240
118	12
9	240
0	240
27	163
0	247
0	0
0	0
337	208
65	0
150	272
1	272
0	268
275	270
82	0
26	55
0	55
5	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
7	1
0	1
18	0
41	0
14	0
5	0
2	0
0	0
16	0
745	5
1132	1199
1	990
0	1129
0	896
2	835
362	836
2242	3
612	1489
5577	1662
122320	1074
0	8609
279	7711
0	8171
1341	147708
18195	147789
15	4306
449	4313
634	23
0	0
831	3819
389	3820
16	0
0	0
0	1
50	2
29391	5857
0	0
1	0
0	181
2	0
1	115
0	2005
0	2503
0	0
1478	150
1	779
485	18
0	4927
22	0
2	0
114	3
13	0
976	122
35	141
0	28
454	21
0	1217
0	1791
0	0
0	0
0	195
74	76
403	21
354	608
418	128
0	0
1085	1043
1282	74
0	1246
0	129
69	129
102	144
117	3
2	2
0	2
185	394
0	394
3	22
1462	94
4	45
1	42
30	90
0	90
1794	52
120	25
990	126
348	917
0	917
22	19
504	0
12	1026
497	1042
0	2
4	2
214	511
0	460
0	3536
292	666
396	2
0	3
0	3
0	1
0	1
9	44
0	43
7	200
0	0
0	727
0	0
0	0
