UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
4	4
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
4	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	1
0	0
0	0
0	0
0	1
1	0
0	0
0	0
9	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
4	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	7
25	57
0	4
0	50
0	37
0	29
0	0
3	1905
0	0
0	0
0	0
0	0
0	1
0	1
0	0
61	5
0	0
0	156
0	156
0	34
0	109
5	48
0	0
0	0
1	145
0	144
2	30
0	12
0	23
0	0
6	65
0	61
21	1188
0	39
0	1110
0	1628
0	38
0	335
0	1304
0	1110
0	1627
0	1111
0	1627
0	0
12	1109
0	1371
3	107
31	179
0	175
0	173
0	2
0	0
5	2
3	15
7	15
0	1
0	1
0	0
2	7
0	6
0	0
0	0
0	129
55	4
4	129
0	129
12	84
0	129
0	0
0	0
31	17
19	4
13	24
0	24
0	26
28	27
30	0
2	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
2	0
4	0
0	0
0	0
0	0
0	0
4	0
19	0
12	26
0	22
0	25
0	19
2	435
296	441
1511	29
13	37
142	40
28957	383
0	416
12	378
0	365
167	44712
4910	44744
1	14
4	14
7496	107
0	0
7	181
26	181
2	5
64	0
0	0
24	1
29002	4338
0	0
0	0
0	181
3	0
0	119
0	1670
0	2155
0	0
736	73
0	606
342	9
0	5167
22	0
4	0
88	4
3	0
308	45
25	8
0	5
109	14
0	3552
0	5466
0	0
0	0
0	5
4	5
52	1
71	178
101	22
3	0
410	358
58	4
0	824
0	11
8	11
15	33
1	0
0	0
0	0
40	50
0	50
0	4
283	14
12	23
0	23
5	12
0	12
1427	11
23	4
81	17
0	0
0	0
98	20
53	0
3	205
88	205
0	0
0	0
32	127
0	112
0	344
30	80
261	4
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
0	1185
0	0
0	0
532	17
1062	5466
0	0
11	0
1	0
