UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	0
0	1
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
2	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
0	5
0	0
0	0
0	1
0	0
0	0
0	0
0	0
4	0
0	0
0	0
12	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
0	0
1	0
0	0
0	0
0	0
0	0
8	37
0	0
0	37
0	31
0	30
0	0
4	1415
0	0
0	0
0	0
0	0
0	0
0	0
0	0
67	3
0	0
0	662
0	665
3	88
0	511
4	29
0	0
0	0
3	137
0	140
1	23
0	10
0	12
0	0
11	31
0	26
32	1705
0	29
0	1615
0	2259
0	29
0	415
0	1865
0	1615
0	2259
0	1615
0	2258
0	0
9	1827
0	2237
1	71
51	163
0	159
0	154
1	4
0	2
3	4
2	44
11	54
0	3
0	16
0	0
2	13
0	13
0	0
0	0
0	195
61	7
17	193
0	195
10	123
0	194
0	0
0	0
69	18
24	1
23	25
0	25
0	28
42	28
44	0
1	3
0	3
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
4	0
2	0
1	0
0	0
0	0
0	0
0	0
10	0
44	26
0	23
0	26
0	20
1	272
89	272
1257	10
8	24
95	27
24632	187
0	366
28	307
0	352
120	24272
6038	24288
1	26
9	26
675	3
0	0
1	75
23	75
2	1
154	0
0	0
4	0
31921	3474
0	0
0	0
0	221
2	0
6	28
0	717
0	936
0	0
350	25
0	337
283	7
0	1297
17	0
1	0
52	0
1	0
36	2
24	2
0	0
12	1
0	520
0	765
0	0
0	0
0	18
6	3
22	1
497	488
986	113
1	0
125	264
80	2
0	401
0	12
7	12
1	10
0	3
0	2
0	2
15	29
0	29
0	0
39	4
0	3
0	3
0	1
0	1
32	0
8	1
319	27
2	1
0	1
0	0
7	0
0	139
69	140
0	1
1	1
10	39
0	39
0	200
58	160
38	0
0	0
0	0
0	0
0	0
0	1
0	1
0	8
0	0
0	64
0	0
0	0
101	0
127	765
0	0
6	0
1	0
0	445
0	0
17	10
