UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	1
0	1
0	0
24	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	1
0	1
0	0
4	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
8	0
0	0
0	0
11	1
0	0
1	0
0	0
2	0
0	1
0	1
3	0
6	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	2
2	0
0	0
0	0
0	0
0	0
0	0
8	10
0	0
0	10
0	8
0	7
0	0
2	977
0	0
0	0
0	0
0	0
0	1
0	1
0	0
310	17
0	0
0	252
0	255
0	37
0	202
8	17
0	0
0	0
0	191
0	191
0	43
0	10
0	33
0	0
6	51
0	48
25	1772
0	85
0	1690
0	2702
0	84
1	811
1	1974
0	1691
0	2704
0	1689
0	2703
0	0
7	1546
0	1892
0	125
47	203
0	196
0	196
0	3
1	1
3	3
5	26
5	30
1	3
1	11
0	0
3	7
0	7
0	0
0	0
0	136
45	5
4	136
0	136
10	88
0	137
0	0
0	0
69	15
62	0
26	25
0	25
0	25
40	25
76	0
1	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
11	0
13	7
0	6
0	7
0	7
1	160
55	161
747	1
7	17
34	18
26893	105
0	206
11	180
0	203
83	23008
4239	23015
0	6
1	6
210	4
0	0
4	118
28	118
1	1
30	0
0	0
14	0
22164	3362
0	0
0	0
0	227
1	0
1	88
0	1271
0	1617
0	0
717	46
1	418
330	14
0	3422
12	0
4	0
58	0
3	0
8	5
11	1
0	0
49	0
0	293
0	442
0	0
0	0
0	12
1	7
53	1
4	45
9	5
0	0
76	93
29	1
0	77
0	5
1	5
5	14
0	0
0	0
0	0
3	18
0	18
0	0
211	12
0	1
0	1
0	4
0	4
524	5
1	0
98	5
0	0
0	0
0	0
3	0
0	38
25	40
0	0
0	0
41	82
0	79
0	138
12	54
304	0
0	0
0	0
0	0
0	0
1	1
0	1
0	8
0	0
0	84
0	0
0	0
72	0
70	442
0	0
0	0
0	0
0	103
0	0
5	10
