UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	6
5	0
0	1
0	1
0	0
1	0
1	0
14	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
3	1
5	0
0	6
23	0
1	0
0	0
0	0
0	3
0	2
0	0
1	5
13	0
2	6
0	0
0	0
0	2
0	0
0	0
0	0
1	0
0	0
5	0
0	0
0	3
0	4
2	0
0	0
0	0
0	3
0	3
0	4
34	0
7	0
2	0
0	0
0	0
0	0
12	0
0	0
0	0
0	1
0	1
7	0
0	2
0	0
0	2
0	7
2	0
0	3
0	3
0	1
0	0
0	0
0	5
0	4
0	4
0	0
0	0
19	1
0	0
6	0
0	0
0	0
71	1
0	7
11	0
0	0
3	0
1	4
0	4
3	0
16	0
2	0
0	2
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	1
0	6
2	0
2	3
0	3
0	0
0	0
0	8
21	114
1	1
0	105
0	93
0	78
0	0
16	1269
0	0
0	0
0	0
0	0
0	1
0	1
0	1
110	6
0	0
0	1225
0	1232
8	214
1	852
28	70
0	0
0	0
3	528
0	531
1	86
1	31
0	58
0	0
18	100
0	88
79	1498
0	42
0	1393
0	2210
0	42
1	536
0	1734
0	1397
0	2216
0	1392
0	2205
0	0
15	1836
0	2237
3	69
29	113
0	109
0	109
2	2
0	1
4	2
5	23
4	27
1	1
0	8
0	0
25	31
0	30
0	0
0	0
0	167
64	3
4	167
0	167
16	114
3	169
0	0
0	0
280	104
150	3
84	133
0	133
0	196
246	196
42	0
7	12
0	12
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	1
4	0
11	0
4	0
1	0
0	0
0	0
11	0
289	2
319	171
0	137
0	156
0	130
2	517
189	518
1593	10
307	792
2919	831
149052	1254
0	3196
186	2880
0	3073
681	151964
16669	152093
10	4601
778	4603
464	6
0	0
156	1539
284	1539
4	1
0	0
0	0
43	0
25857	3306
0	0
0	0
0	186
0	0
1	75
0	1871
1	2478
0	0
894	53
0	729
451	12
0	3342
18	0
0	0
118	4
13	0
836	104
93	21
0	7
322	31
0	825
0	1330
0	0
0	0
0	96
111	31
331	22
450	524
709	97
4	0
682	713
920	22
0	1720
0	67
22	67
76	259
7	2
0	3
0	3
47	56
0	56
0	6
1471	39
1	32
0	31
3	18
0	18
1038	10
228	26
558	50
86	222
0	222
201	32
168	3
2	248
152	261
0	0
0	0
543	1153
0	1102
0	2552
119	405
384	5
0	2
0	2
0	0
0	0
25	84
0	84
21	60
0	0
0	620
6	0
0	0
675	5
268	1330
0	0
