UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	8
8	0
0	1
0	1
0	0
0	0
2	2
2	0
2	5
0	11
1	3
0	0
0	0
0	0
0	0
2	0
13	0
0	18
16	1
0	0
0	0
0	0
0	22
0	10
0	2
3	12
9	0
2	18
2	2
0	9
3	16
0	6
0	0
0	0
10	0
3	1
19	0
1	16
1	22
0	14
11	0
0	0
0	0
0	5
3	5
1	6
28	0
8	1
3	0
0	2
0	2
3	2
14	0
2	0
2	0
2	1
0	1
4	0
0	16
0	0
0	5
0	14
7	0
2	0
0	0
0	11
0	1
0	1
0	12
0	6
0	14
0	2
1	0
8	0
1	0
0	0
1	0
0	3
29	0
0	24
21	2
1	0
3	0
1	5
0	5
493	14
3	0
4	0
0	16
0	0
1	4
0	4
0	0
0	0
0	1
0	1
0	2
0	7
4	3
0	3
0	0
1	24
0	1
0	8
7	0
2	10
0	10
0	0
0	0
0	8
58	205
2	4
2	197
0	172
0	148
0	0
15	1525
0	0
0	0
0	0
0	0
0	2
0	2
0	1
136	7
0	0
0	1290
0	1303
5	176
1	959
52	300
0	0
0	0
8	1732
0	1735
9	296
0	98
0	204
0	0
29	147
0	130
88	1963
0	19
0	1855
0	2748
0	18
0	457
0	2280
0	1856
0	2749
0	1855
0	2747
0	0
26	2792
0	3564
1	49
78	111
0	108
0	103
0	3
0	2
7	3
6	44
12	48
0	0
1	6
0	0
11	24
0	24
0	0
0	0
0	204
47	8
2	204
0	204
17	127
0	205
0	0
0	0
1157	520
69	0
391	699
2	699
0	683
1080	690
53	0
6	10
0	10
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
6	0
5	0
4	0
1	0
0	0
0	0
37	0
320	4
2340	1695
1	1366
0	1620
0	1312
2	802
411	802
1808	11
332	733
3051	789
102931	983
0	14432
509	12067
0	13786
3462	115927
18733	116006
3	1626
216	1627
1033	23
0	0
99	5176
737	5182
52	0
0	0
0	0
8	0
33607	3866
0	0
0	0
0	174
0	0
0	29
0	1078
0	1446
0	0
588	30
2	718
395	17
0	1419
20	0
0	0
117	5
17	0
382	61
301	30
0	71
718	22
0	809
0	1209
0	0
0	0
0	72
15	5
286	21
71	217
182	23
2	0
451	570
644	19
0	943
0	65
51	65
50	81
14	0
5	5
0	5
117	252
0	248
0	4
668	11
0	22
0	22
14	43
0	43
585	11
267	27
349	63
3	11
0	11
29	25
16	0
3	120
94	128
0	1
2	1
306	643
0	612
0	1463
108	243
349	5
0	0
0	0
0	2
0	2
10	25
0	25
3	50
0	0
0	457
1	4
0	4
506	1
