UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
9	0
0	0
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	3
3	0
0	0
0	0
0	0
0	2
0	1
0	0
0	2
5	0
0	3
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
2	0
1	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	0
0	0
0	3
2	3
0	3
0	2
0	0
0	0
0	0
2	0
2	0
1	0
9	0
0	0
0	0
9	0
0	0
3	0
0	0
1	0
1	0
0	0
6	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
2	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	4
23	41
0	2
0	37
0	31
0	28
0	0
7	970
0	0
0	0
0	0
0	0
0	5
0	5
0	5
212	14
0	0
0	84
0	84
2	16
0	58
5	50
0	0
0	0
1	218
0	220
0	49
0	18
0	36
0	0
3	34
0	32
49	1605
0	78
0	1512
0	2278
0	77
0	454
0	1905
0	1516
0	2282
0	1512
0	2278
0	0
12	1108
0	1322
2	80
22	129
0	126
0	126
0	10
0	4
9	10
4	17
7	19
0	1
0	3
0	0
8	7
0	7
0	0
0	0
0	125
35	2
8	124
0	125
10	80
0	125
0	0
0	0
43	19
59	0
18	32
0	32
0	18
44	18
52	0
2	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	1
7	0
6	0
1	0
1	0
1	0
0	0
0	0
60	0
15	6
0	6
0	6
0	5
0	388
190	397
2941	17
5	47
140	49
22316	230
0	328
10	279
0	309
124	34746
3693	34759
0	9
0	9
2306	29
0	0
4	174
24	174
3	0
8	0
0	0
16	0
21779	3492
0	0
0	0
0	122
0	0
0	90
0	1059
0	1317
0	0
886	70
1	462
559	20
0	3135
31	0
1	0
73	1
2	0
124	15
5	4
0	1
113	4
0	2356
0	3576
0	0
0	0
0	6
1	15
50	5
40	51
62	24
1	0
193	182
65	2
0	547
0	63
44	63
16	42
0	0
0	0
0	0
2	8
0	8
1	1
456	22
1	8
0	8
0	2
0	2
358	3
5	1
656	31
0	0
0	0
1	2
21	0
3	192
100	193
0	2
1	2
32	66
0	62
0	316
202	324
53	1
0	0
0	0
0	0
0	0
0	1
0	1
0	7
0	0
0	83
1	1
0	1
594	9
471	3576
4	0
42	0
1	0
0	715
0	0
