UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
4	0
0	2
0	1
0	0
6	0
2	2
9	0
2	0
0	1
1	0
0	0
0	0
0	0
0	0
9	0
21	0
0	1
28	2
0	0
0	0
0	0
0	2
0	1
0	0
0	3
6	0
0	1
0	1
0	1
3	0
0	0
0	0
0	0
5	0
3	0
12	0
0	1
0	2
0	7
2	0
0	0
0	0
0	5
3	5
0	1
20	0
1	0
6	0
0	0
0	0
0	0
8	0
2	0
1	0
0	1
0	1
4	0
0	0
0	1
0	0
0	17
3	0
1	1
0	1
0	1
0	1
0	1
0	3
0	1
0	7
0	1
3	0
9	0
1	0
24	0
1	0
0	0
54	0
0	17
8	0
0	0
3	0
3	8
0	8
22	0
9	0
3	0
0	0
0	1
1	1
0	1
0	2
0	2
0	0
0	0
0	1
0	1
0	2
0	2
0	0
0	17
0	2
0	4
1	0
4	13
0	13
0	0
0	0
0	9
42	68
0	2
0	59
0	44
0	41
0	0
16	983
0	0
0	0
0	0
0	0
0	2
1	2
0	2
62	5
0	0
0	1207
0	1221
7	300
0	762
13	105
0	0
0	0
2	439
0	439
2	105
0	47
0	61
0	0
10	103
0	96
43	1433
0	37
0	1367
0	2003
0	37
0	383
0	1667
0	1369
0	2006
0	1367
0	1999
0	0
16	1480
0	1780
2	48
35	89
0	83
0	83
0	2
0	0
3	2
3	30
5	34
3	1
0	8
0	0
22	20
0	20
0	0
0	0
0	198
92	5
13	197
0	198
6	137
0	200
0	0
0	0
241	145
91	0
84	174
0	173
0	203
243	204
109	0
18	30
0	30
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
5	4
0	4
27	0
11	0
3	0
4	0
1	0
1	0
8	0
111	0
494	548
0	461
0	523
0	405
1	515
274	516
5746	62
467	786
3378	979
115308	1160
0	4310
130	3924
0	4070
639	156202
15380	156315
3	1170
99	1171
493	18
0	0
458	1230
104	1226
7	0
1	0
0	0
15	0
26649	4945
0	0
1	0
0	153
3	0
0	95
0	1983
0	2556
0	0
1547	98
0	753
358	12
0	5611
23	0
2	0
121	2
13	0
434	72
7	57
0	4
495	49
0	2939
0	4275
0	0
0	0
0	182
185	51
879	26
413	516
554	71
2	0
1215	1397
1767	69
0	1458
0	311
168	311
52	124
50	4
11	44
0	44
138	243
0	243
0	2
1640	68
2	20
0	20
55	297
0	297
1326	51
1754	166
3013	142
10	46
0	46
26	115
68	0
3	204
78	211
0	4
1	4
135	266
0	238
0	4819
105	357
220	2
0	1
0	1
0	0
0	0
3	42
0	42
3	93
0	0
0	407
0	1
0	1
694	5
599	4279
